,bathroomcnt,bedroomcnt,calculatedbathnbr,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet50,fullbathcnt,garagetotalsqft,latitude,longitude,roomcnt,yearbuilt,structuretaxvaluedollarcnt,taxvaluedollarcnt,landtaxvaluedollarcnt,taxamount,propertylandusetypeid_31.0,propertylandusetypeid_47.0,propertylandusetypeid_246.0,propertylandusetypeid_247.0,propertylandusetypeid_248.0,propertylandusetypeid_260.0,propertylandusetypeid_261.0,propertylandusetypeid_263.0,propertylandusetypeid_265.0,propertylandusetypeid_266.0,propertylandusetypeid_269.0,propertylandusetypeid_275.0
16,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,1.8768646660361195,1.7184508122399453,-1.3362713262575239,1.8767205659765038,-0.40404040444889383,-0.3329337955233331,-0.25951976475295996,-0.2745839151060503,0,0,0,0,0,0,1,0,0,0,0,0
17,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.28125335716665945,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,2.8299717784758056,1.5270161937580953,-1.3362713262575239,-1.2352727347231982,-0.33784847969901477,-0.2860521776046279,-0.2281766468281062,-0.146281747096481,1,0,0,0,0,0,0,0,0,0,0,0
18,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.6784916447701911,2.9105672012855623,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,3.081445025993511,1.5178045166034644,-1.3362713262575239,-0.905212839194442,-0.2890164432618215,-0.2550077788167946,-0.2102046911162385,-0.037236806159219954,0,0,0,0,0,1,0,0,0,0,0,0
19,0.3831717451620099,0.997563099244642,0.3831717451620099,-1.2214318742747379,0.5609219257778555,2.4972388249223765,-1.1974655126109939,0.4934104487609236,-1.0187458534039304,2.069466504345245,1.4488062728928142,-1.3362713262575239,1.405206429506852,0.03997627261679564,-0.10772303926103415,-0.17925883727948005,0.12812778774847533,0,0,0,0,0,0,1,0,0,0,0,0
20,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.6954703780306646,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.2648230093132995,1.087515384009726,-1.3362713262575239,-0.8580614255474768,-0.0033828933634594697,0.05680116511044187,0.0846354342546532,0.12211139202223814,1,0,0,0,0,0,0,0,0,0,0,0
21,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.14097250014096527,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.419998246630351,1.1091525348416322,-1.3362713262575239,1.8767205659765038,-0.33131510118391483,-0.29575991282778963,-0.24596638169044874,-0.19437125635832372,1,0,0,0,0,0,0,0,0,0,0,0
22,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.0172821079849578,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.4219879711040473,1.040280943210692,-1.3362713262575239,-1.70678687119285,-0.26236585548281516,-0.15453163164268927,-0.07869782808498121,-0.0645575507478996,1,0,0,0,0,0,0,0,0,0,0,0
23,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.08843453307082076,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.4623875229910301,1.0147854272361883,-1.3362713262575239,-2.3197552486033977,-0.31906552340312067,-0.1934161763870005,-0.10370056589157292,-0.10689845637814474,1,0,0,0,0,0,0,0,0,0,0,0
24,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.3004745646313465,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.5871932814990306,1.0365130438393158,-1.3362713262575239,-1.7539382848398153,-0.3128971381011548,-0.23066696895667113,-0.1614136438977168,-0.11846112393114072,1,0,0,0,0,0,0,0,0,0,0,0
25,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.414215246259432,0.9612636153372588,-1.3362713262575239,1.8767205659765038,-0.404000863517471,-0.3344510175856598,-0.261730182884157,-0.3224710925630542,0,0,0,0,0,0,1,0,0,0,0,0
26,2.132814417134658,1.597781570510973,2.132814417134658,-1.2214318742747379,0.3148904702298617,-1.5943742304657826,-1.1974655126109939,2.3448567855748963,-1.0187458534039304,-1.891376773846238,1.0154119027018973,-1.3362713262575239,-0.15079022084299903,0.13860757750598746,0.3015043016931914,0.3618861545170282,0.33724365898485126,0,0,1,0,0,0,0,0,0,0,0,0
27,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,1.5722777918781372,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.091111917688655,0.9085786118221284,-1.3362713262575239,-0.9523642528414071,0.011218862901976486,0.27652412995017245,0.39659639683528247,0.3877909045819422,0,1,0,0,0,0,0,0,0,0,0,0
28,0.3831717451620099,-0.2028738432880199,0.3831717451620099,-1.2214318742747379,-0.25373691726712905,-0.3667776903135412,-1.1974655126109939,0.4934104487609236,-1.0187458534039304,-1.3393504084596488,0.8761715109263009,-1.3362713262575239,1.3580550158598867,0.06109924095689373,-0.06093619916701092,-0.12288581819158362,0.08194852876172869,0,0,0,0,0,0,0,0,0,1,0,0
29,2.132814417134658,0.39734462797831105,2.132814417134658,-1.2214318742747379,-0.0839495846623938,0.23012704939351197,-1.1974655126109939,2.3448567855748963,-1.0187458534039304,-1.2107746456856974,0.8422468467182322,-1.3362713262575239,1.6881149113886431,0.27407886404084525,0.3141649099623869,0.3047163436399036,0.3247169398911526,0,0,0,0,0,0,1,0,0,0,0,0
30,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.4125982748420207,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9137471799544157,0.7243179289981445,-1.3362713262575239,-0.9523642528414071,0.22296764776163697,0.07612108086466791,-0.013557835702536793,0.12600330379766755,1,0,0,0,0,0,0,0,0,0,0,0
31,0.3831717451620099,0.39734462797831105,0.3831717451620099,-1.2214318742747379,0.06245194552697228,0.7448166079711032,-1.1974655126109939,0.4934104487609236,-1.0187458534039304,-1.1131676062260327,0.7489698516560076,-1.3362713262575239,-2.3197552486033977,0.015750861965057913,0.1603529303822182,0.22481872605895525,0.1866433358949547,0,0,0,0,0,0,1,0,0,0,0,0
32,1.257993081148334,0.39734462797831105,1.257993081148334,-1.2214318742747379,0.043871444977774836,-1.5943742304657826,-1.1974655126109939,1.4191336171679099,-1.0187458534039304,-1.1675999517696116,0.7528824962613382,-1.3362713262575239,1.8767205659765038,0.49828202842866953,0.7608357066053086,0.8303227637399428,0.7287497504125671,0,0,0,1,0,0,0,0,0,0,0,0
33,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,8.580650386960766,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.0637095718666951,0.7129463815556,-1.3362713262575239,-0.8109100119005116,26.189783224502836,19.40592169608459,13.654061854169742,19.56027070533992,0,1,0,0,0,0,0,0,0,0,0,0
34,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,1.1942607117392927,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9351279911849257,0.8823978176306216,-1.3362713262575239,-2.178301007662502,-0.3371083545723818,-0.15091142948680472,-0.03170522142481698,-0.08042274462143909,1,0,0,0,0,0,0,0,0,0,0,0
35,1.257993081148334,-0.2028738432880199,1.257993081148334,-1.2214318742747379,0.27324452072303984,1.4858794734941994,-1.1974655126109939,1.4191336171679099,-1.0187458534039304,-0.841337499253755,0.8399852024376944,-1.3362713262575239,1.640963497741678,1.1090434216265737,1.9014417683425608,2.1511511574266384,1.7968176916087397,0,0,0,0,0,0,0,0,0,1,0,0
36,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.8291838898223168,0.7233544685346354,-1.3362713262575239,1.8767205659765038,0.06215772127498255,4.815421724090424,6.980816306925017,4.496513110767052,0,0,0,0,0,0,1,0,0,0,0,0
37,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.7301863703941919,0.28177746933673237,-1.3362713262575239,1.8767205659765038,-0.4040168826640474,-0.3226620545565722,-0.2445550189615175,-0.2701385663350323,0,0,0,0,0,0,1,0,0,0,0,0
38,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,5.36494237811863,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.2516978092762843,1.036727900045967,-1.3362713262575239,-1.2352727347231982,0.7748414415005038,0.6717865022447025,0.5462234822323689,0.8481195643320454,0,1,0,0,0,0,0,0,0,0,0,0
39,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.03237267796548365,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.2055443465574718,1.135401178361555,-1.3362713262575239,-1.942543939427676,-0.3416586032961199,-0.2571799001103253,-0.18398639310846623,-0.14912034329966117,1,0,0,0,0,0,0,0,0,0,0,0
40,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.7810047512485219,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9539314692521389,1.1894001972036778,-1.3362713262575239,-2.3669066622503627,-0.2992240867891378,-0.1336828408149051,-0.02775068944816443,-0.06501577277650518,1,0,0,0,0,0,0,0,0,0,0,0
41,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9064980668134046,1.0380939331914119,-1.3362713262575239,1.8767205659765038,-0.39466778428362537,-0.11200435558744613,0.057105372491603225,-0.06834234568547315,0,0,0,0,0,1,0,0,0,0,0,0
42,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.2787244869712222,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.843810110076331,1.0551580392880704,-1.3362713262575239,-1.8482411121337456,-0.30018118010357825,0.5808363033185493,1.0137557780467703,0.5834338579902262,0,1,0,0,0,0,0,0,0,0,0,0
43,0.3831717451620099,0.997563099244642,0.3831717451620099,-1.2214318742747379,0.015680340696233884,-1.5943742304657826,-1.1974655126109939,0.4934104487609236,-1.0187458534039304,-1.2451177555343234,1.2105149082067799,-1.3362713262575239,-0.8580614255474768,-0.154822632972933,-0.16267009468669072,-0.15058112370637694,-0.11321239887620378,0,0,1,0,0,0,0,0,0,0,0,0
44,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9209788393719732,1.2415356211586377,-1.3362713262575239,1.8767205659765038,0.15275917547522472,-0.09960477476983376,-0.2303825377332281,0.007871284448968138,0,0,0,0,0,0,0,0,0,1,0,0
45,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9209788393719732,1.2415356211586377,-1.3362713262575239,1.8767205659765038,1.198880417819307,0.3417724473043761,-0.17125130615904022,0.4042511919991254,0,0,0,0,0,0,0,0,0,1,0,0
46,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.8760005940323615,1.2059690032028987,-1.3362713262575239,-2.6026637304851885,-0.03374424547599558,0.051755411247250825,0.09423088992095552,0.20046735891379652,0,1,0,0,0,0,0,0,0,0,0,0
47,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.17457565573764652,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.7309077909636024,1.349300709481988,-1.3362713262575239,-1.8010896984867806,-0.14045609455596123,-0.039337731283340796,0.021081102805033686,0.008906747214908054,1,0,0,0,0,0,0,0,0,0,0,0
48,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.26779851194137855,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.6649152625860035,1.4649566747001352,-1.3362713262575239,-0.6223043573126509,0.055013992997919516,-0.0798280609753373,-0.14701253775263182,-0.15182801892323974,1,0,0,0,0,0,0,0,0,0,0,0
49,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.7644305758099149,1.461928333008495,-1.3362713262575239,1.8767205659765038,-0.4040041079015877,-0.32599481576874917,-0.24941046892712695,-0.3401870273573254,0,0,0,0,0,0,1,0,0,0,0,0
50,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.4318194823067077,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9039498231891969,1.3967884544404423,-1.3362713262575239,-2.272603834956432,-0.31852411680363846,-0.2614301417401203,-0.2030912871456428,-0.1993164837060024,1,0,0,0,0,0,0,0,0,0,0,0
51,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.06533512664667533,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9544783525870145,1.4073164085663463,-1.3362713262575239,-3.1684806942487707,-0.1976647252345815,-0.05153532657294243,0.0352422659681352,0.0838052206178969,1,0,0,0,0,0,0,0,0,0,0,0
52,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.7922171222695893,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.9936561438322539,1.413920409865517,-1.3362713262575239,-0.8580614255474768,0.20287477137860616,0.0960640442860655,0.026711840236014348,0.26305334689879845,1,0,0,0,0,0,0,0,0,0,0,0
53,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.8601320553114834,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.0233449274266193,1.4005857551874654,-1.3362713262575239,-3.1213292806018056,-0.328839230554822,-0.2918009964787794,-0.24158063143013717,-0.11959180166406365,1,0,0,0,0,0,0,0,0,0,0,0
54,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.08775986868881018,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.0477219611833097,1.4076081606785358,-1.3362713262575239,-0.7637585982535464,0.007520265008884529,-0.07147440565726289,-0.10833304997298074,0.05521692678125629,1,0,0,0,0,0,0,0,0,0,0,0
55,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,0.40907438680682806,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-1.0644542640673769,1.5375418862397185,-1.3362713262575239,-0.9523642528414071,-0.284981240516617,-0.2784847121109645,-0.24666017908646706,-0.1888606901441836,1,0,0,0,0,0,0,0,0,0,0,0
56,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,1.3672515789214756,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.6252371312684312,1.5893493717740004,-1.3362713262575239,-2.7912693850730492,0.0376443715328835,-0.02345234637271254,-0.05518454765711724,0.1133992225432952,0,1,0,0,0,0,0,0,0,0,0,0
57,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.26815282286564435,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.7150888996069338,1.6406072777481113,-1.3362713262575239,0.8393894657432698,-0.02260992473533334,-0.09097766212152944,-0.11992953956450392,-0.01586104607154033,0,1,0,0,0,0,0,0,0,0,0,0
58,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.7716855068587438,1.2653258573456159,-1.3362713262575239,1.8767205659765038,-0.4040095827997847,-0.33314277285808264,-0.2598242207065145,-0.2829211756524977,0,0,0,0,1,0,0,0,0,0,0,0
59,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.7966268776737633,1.2837085020578278,-1.3362713262575239,1.8767205659765038,-0.4040103938958139,-0.24086024631447403,-0.12537918795247815,-0.18053533146860906,0,0,0,0,1,0,0,0,0,0,0,0
60,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.5815795510034659,1.2568492145821597,-1.3362713262575239,1.8767205659765038,-0.3995505823793301,0.0828736124395496,0.3437455596338608,0.10305649675476873,0,0,0,0,0,1,0,0,0,0,0,0
61,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.2184980369152029,-0.24289180094037924,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.6201755514669227,1.2703489692926906,-1.3362713262575239,-0.15079022084299903,-0.4028720206188502,-0.3304695720816022,-0.2565940449018876,-0.27949938777654676,0,0,0,0,0,0,1,0,0,0,0,0
62,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,1.7430261848561068,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.5073605009714613,1.2846900556755814,-1.3362713262575239,-0.7166071846065812,-0.14721455221916052,-0.19686158337441426,-0.20464073026986646,-0.1256617558092288,1,0,0,0,0,0,0,0,0,0,0,0
63,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,1.0260751464232813,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.5470211785655803,1.4002985263638372,-1.3362713262575239,-2.6498151441321536,-0.08489398881659022,-0.11573409604890575,-0.1212322488676313,0.03527534213375787,0,1,0,0,0,0,0,0,0,0,0,0
64,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.6069979902595471,1.0594529017768117,-1.3362713262575239,1.8767205659765038,-0.404013232731916,-0.3151256637595258,-0.2335753639227349,-0.2652230936645358,0,0,0,0,1,0,0,0,0,0,0,0
65,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,2.6493061168160996,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.6598653186001308,0.9602345671896141,-1.3362713262575239,-1.8482411121337456,1.2990994431856322,1.2737655251099032,1.1306170647248839,1.4402376402574695,0,1,0,0,0,0,0,0,0,0,0,0
66,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,1.1532554691479604,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.5896664428702438,1.1857137170264012,-1.3362713262575239,-1.5653326302519546,-0.015101203245136235,-0.026573022780478274,-0.030290463276329376,0.041660695857054106,1,0,0,0,0,0,0,0,0,0,0,0
67,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,1.0955918467538992,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.24301222345290768,1.2354156117355022,-1.3362713262575239,-1.659635457545885,0.262017866086837,0.2761535641930143,0.256070167655787,0.2473369264111698,1,0,0,0,0,0,0,0,0,0,0,0
68,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.18570583144732294,1.3845416506613297,-1.3362713262575239,1.8767205659765038,-0.3668350240420792,-0.19588039982873137,-0.08062755819951829,-0.16643756541969115,0,0,0,0,0,1,0,0,0,0,0,0
69,-1.3664709268106383,-1.403310785820682,-1.3664709268106383,-1.2214318742747379,-0.6029221862089431,-1.5943742304657826,-1.1974655126109939,-1.358035888053049,-1.0187458534039304,-0.19848777492308636,1.3994164850944275,-1.3362713262575239,1.8767205659765038,-0.40401120499184306,-0.33286076998628306,-0.2594133749401937,-0.3549036906916327,0,0,0,0,0,0,1,0,0,0,0,0
